"Year","Area","Street","Street 2","Strange HTML"
2012,"Sandwell","BetFred,̴West̴Bromwich","BetFred, West Bromwich",NA
2012,"Sandwell","Bham̴street̴stourbridge","Bham street stourbridge",NA
2012,"Sandwell","Birch̴Road,̴Oldbury","Birch Road, Oldbury",NA
2012,"Sandwell","Blackheath̴housing̴office","Blackheath housing office",NA
2012,"Sandwell","Bourne̴Avenue,̴Tipton","Bourne Avenue, Tipton",NA
2012,"Sandwell","bridge̴st","bridge st",NA
2012,"Sandwell","Bridgnorth̴Rd","Bridgnorth Rd",NA
2012,"Sandwell","Brook̴ST","Brook ST",NA
2012,"Sandwell","Burntree","Burntree",NA
2012,"Sandwell","cape̴hill","cape hill",NA
2012,"Sandwell","Carters̴Green,̴West̴Bromwich","Carters Green, West Bromwich",NA
2012,"Sandwell","Carters̴Green,̴West̴Bromwich","Carters Green, West Bromwich",NA
2012,"Sandwell","Carters̴Green,̴West̴Bromwich","Carters Green, West Bromwich",NA
2012,"Sandwell","Causeway̴Rowley","Causeway Rowley",NA
2012,"Sandwell","Chapel̴Street,̴Oldbury","Chapel Street, Oldbury",NA
2012,"Sandwell","Chip̴shop,̴great̴bridge̴tipton","Chip shop, great bridge tipton",NA
2012,"Sandwell","Church̴Street̴Old̴Hill","Church Street Old Hill",NA
2012,"Sandwell","Church̴street̴Oldbury","Church street Oldbury",NA
2012,"Sandwell","Church̴street,̴oldbury","Church street, oldbury",NA
2012,"Sandwell","clairmint̴road̴smethwick","clairmint road smethwick",NA
2012,"Sandwell","Claremont̴Road̴Smethwick","Claremont Road Smethwick",NA
2012,"Sandwell","clifford̴road","clifford road",NA
2012,"Sandwell","Collins̴Street,̴West̴Bromwich","Collins Street, West Bromwich",NA
2012,"Sandwell","Collins̴Street,̴West̴Bromwich","Collins Street, West Bromwich",NA
2012,"Sandwell","Cumberland̴Road̴Wednesbury","Cumberland Road Wednesbury",NA
2012,"Sandwell","Delville̴Terrace","Delville Terrace",NA
2012,"Sandwell","Desi̴Marsla̴West̴Bromwich","Desi Marsla West Bromwich",NA
2012,"Sandwell","Dilshad̴Restaurant̴Oldbury̴Road̴Blackheath","Dilshad Restaurant Oldbury Road Blackheath",NA
2012,"Sandwell","Dudley̴Road","Dudley Road",NA
2012,"Sandwell","dudley̴road̴east","dudley road east",NA
2012,"Sandwell","Dudley̴Road̴East̴Tividale","Dudley Road East Tividale",NA
2012,"Sandwell","Edward̴Street,̴West̴Bromwich","Edward Street, West Bromwich",NA
2012,"Sandwell","Elm̴Tree̴Way,̴Cradley̴Heath","Elm Tree Way, Cradley Heath",NA
2012,"Sandwell","Forge̴Lane","Forge Lane",NA
2012,"Sandwell","Front̴Office̴Smethwick","Front Office Smethwick",NA
2012,"Sandwell","grange̴Road̴Cradley","grange Road Cradley",NA
2012,"Sandwell","gregory̴avenue,̴Weoley̴Castle","gregory avenue, Weoley Castle",NA
2012,"Sandwell","H/A","H/A",NA
2012,"Sandwell","Habberly̴Road","Habberly Road",NA
2012,"Sandwell","Hagley̴Road̴West","Hagley Road West",NA
2012,"Sandwell","Haig̴Street","Haig Street",NA
2012,"Sandwell","halesowen̴Road,̴Cradley","halesowen Road, Cradley",NA
2012,"Sandwell","HANNOVER̴ROAD","HANNOVER ROAD",NA
2012,"Sandwell","Hanover̴Road,̴Rowley̴regis","Hanover Road, Rowley regis",NA
2012,"Sandwell","Harborne̴Stores̴Harborne","Harborne Stores Harborne",NA
2012,"Sandwell","Harborne̴Stores̴Harborne","Harborne Stores Harborne",NA
2012,"Sandwell","Hargate̴Arms̴Public̴House","Hargate Arms Public House",NA
2012,"Sandwell","Hasbury̴PH,̴Halesowen","Hasbury PH, Halesowen",NA
2012,"Sandwell","Hasbury̴PH,̴Halesowen","Hasbury PH, Halesowen",NA
2012,"Sandwell","Hasbury̴PH,̴Halesowen","Hasbury PH, Halesowen",NA
2012,"Sandwell","HENDERSON̴WAY","HENDERSON WAY",NA
2012,"Sandwell","HERMIT̴STREET","HERMIT STREET",NA
2012,"Sandwell","high̴st̴smethwick","high st smethwick",NA
2012,"Sandwell","high̴st̴WB","high st WB",NA
2012,"Sandwell","HIGH̴ST̴WEST̴BROM","HIGH ST WEST BROM",NA
2012,"Sandwell","high̴st̴west̴bromwich","high st west bromwich",NA
2012,"Sandwell","High̴Street̴Smethwick","High Street Smethwick",NA
2012,"Sandwell","high̴street̴wednesbury","high street wednesbury",NA
2012,"Sandwell","High̴Street̴West̴Bromwich","High Street West Bromwich",NA
2012,"Sandwell","High̴Street̴Wollaston.","High Street Wollaston.",NA
2012,"Sandwell","High̴Street,̴Smethwick","High Street, Smethwick",NA
2012,"Sandwell","High̴Street,̴Smethwick","High Street, Smethwick",NA
2012,"Sandwell","High̴Street,̴Wednesbury","High Street, Wednesbury",NA
2012,"Sandwell","High̴Street,̴West̴Bromwich","High Street, West Bromwich",NA
2012,"Sandwell","High̴Street,̴West̴Bromwich","High Street, West Bromwich",NA
2012,"Sandwell","High̴Street,̴West̴Bromwich","High Street, West Bromwich",NA
2012,"Sandwell","High̴Street,̴West̴Bromwich","High Street, West Bromwich",NA
2012,"Sandwell","High̴Street,̴West̴Bromwich.","High Street, West Bromwich.",NA
2012,"Sandwell","High̴Streetm̴West̴Brom","High Streetm West Brom",NA
2012,"Sandwell","Hill̴Top,̴West̴Bromwich","Hill Top, West Bromwich",NA
2012,"Sandwell","Holiday̴Inn̴Oldbury","Holiday Inn Oldbury",NA
2012,"Sandwell","Holiday̴Inn̴Oldbury","Holiday Inn Oldbury",NA
2012,"Sandwell","Holly̴lane","Holly lane",NA
2012,"Sandwell","Horseley̴Heath","Horseley Heath",NA
2012,"Sandwell","horsley̴heath̴road","horsley heath road",NA
2012,"Sandwell","Johnson̴Road","Johnson Road",NA
2012,"Sandwell","King̴street̴Dudley","King street Dudley",NA
2012,"Sandwell","Knights̴Quest̴Blackheath","Knights Quest Blackheath",NA
2012,"Sandwell","lakeside̴PH̴car̴park","lakeside PH car park",NA
2012,"Sandwell","Littleton̴Street̴West̴Bromwich","Littleton Street West Bromwich",NA
2012,"Sandwell","londonderry̴lane","londonderry lane",NA
2012,"Sandwell","londonderry̴rd","londonderry rd",NA
2012,"Sandwell","Long̴Lane","Long Lane",NA
2012,"Sandwell","Mallen̴St̴,̴Oldbury","Mallen St , Oldbury",NA
2012,"Sandwell","Market̴Place,̴Dudley","Market Place, Dudley",NA
2012,"Sandwell","Mcdonalds̴Great̴Bridge","Mcdonalds Great Bridge",NA
2012,"Sandwell","Mill̴Hill̴Smethwick","Mill Hill Smethwick",NA
2012,"Sandwell","MILLFIELDS̴ROAD","MILLFIELDS ROAD",NA
2012,"Sandwell","Moor̴Street","Moor Street",NA
2012,"Sandwell","Moore̴Street","Moore Street",NA
2012,"Sandwell","Newton̴Rd,̴Great̴Barr","Newton Rd, Great Barr",NA
2012,"Sandwell","Nimth̴Road,̴Dudley","Nimth Road, Dudley",NA
2012,"Sandwell","Nimth̴Road,̴Dudley","Nimth Road, Dudley",NA
2012,"Sandwell","Nimth̴Road,̴Dudley","Nimth Road, Dudley",NA
2012,"Sandwell","Nimth̴Road,̴Dudley","Nimth Road, Dudley",NA
2012,"Sandwell","Nimth̴Road,̴Dudley","Nimth Road, Dudley",NA
2012,"Sandwell","Nimth̴Road,̴Dudley","Nimth Road, Dudley",NA
2012,"Sandwell","Nimth̴Road,̴Dudley","Nimth Road, Dudley",NA
2012,"Sandwell","Nimth̴Road,̴Dudley","Nimth Road, Dudley",NA
2012,"Sandwell","Nimth̴Road,̴Dudley","Nimth Road, Dudley",NA
2012,"Sandwell","Nimth̴Road,̴Dudley","Nimth Road, Dudley",NA
2012,"Sandwell","Nimth̴Road,̴Dudley","Nimth Road, Dudley",NA
2012,"Sandwell","O/S̴Hotel̴Denara,̴̴Bearwood","O/S Hotel Denara,  Bearwood",NA
2012,"Sandwell","Old̴chapel̴rd","Old chapel rd",NA
2012,"Sandwell","Oldbury̴Road","Oldbury Road",NA
2012,"Sandwell","Oldbury̴Road̴Oldbury","Oldbury Road Oldbury",NA
2012,"Sandwell","Peaks̴Road","Peaks Road",NA
2012,"Sandwell","Pound̴Road,̴Oldbury","Pound Road, Oldbury",NA
2012,"Sandwell","Pound̴Road,̴Oldbury","Pound Road, Oldbury",NA
2012,"Sandwell","powke̴Lane,̴Oldbury","powke Lane, Oldbury",NA
2012,"Sandwell","Powys̴ave","Powys ave",NA
2012,"Sandwell","Pritchard̴Close","Pritchard Close",NA
2012,"Sandwell","Queens̴Road,̴Smethwick","Queens Road, Smethwick",NA
2012,"Sandwell","Ragland̴Road,̴Smethwick","Ragland Road, Smethwick",NA
2012,"Sandwell","Reform̴Way","Reform Way",NA
2012,"Sandwell","Regent̴Court̴Smethwick","Regent Court Smethwick",NA
2012,"Sandwell","Regent̴Road,̴Tividale","Regent Road, Tividale",NA
2012,"Sandwell","rolf̴street̴station","rolf street station",NA
2012,"Sandwell","Royal̴Chicken,̴Horsley̴Heath","Royal Chicken, Horsley Heath",NA
2012,"Sandwell","Samson̴and̴Lion̴Pub","Samson and Lion Pub",NA
2012,"Sandwell","sandwell̴hospital","sandwell hospital",NA
2012,"Sandwell","School̴St","School St",NA
2012,"Sandwell","school̴street","school street",NA
2012,"Sandwell","sedgley̴road̴west","sedgley road west",NA
2012,"Sandwell","sedgley̴road̴west","sedgley road west",NA
2012,"Sandwell","shaftsbury̴street","shaftsbury street",NA
2012,"Sandwell","Slater̴Street̴Great̴Bridge","Slater Street Great Bridge",NA
2012,"Sandwell","south̴bank̴road","south bank road",NA
2012,"Sandwell","Spon̴Lane,̴West̴Bromwich","Spon Lane, West Bromwich",NA
2012,"Sandwell","St̴Micheals̴Street̴West̴Brom","St Micheals Street West Brom",NA
2012,"Sandwell","stone̴street","stone street",NA
2012,"Sandwell","Stourbridge̴High̴Street","Stourbridge High Street",NA
2012,"Sandwell","Stourbridge̴Road","Stourbridge Road",NA
2012,"Sandwell","STUART̴ROAD̴�����̴ROWLEY̴REGIS","STUART ROAD ����� ROWLEY REGIS",NA
2012,"Sandwell","Tame̴Rd","Tame Rd",NA
2012,"Sandwell","Tesco̴Express,̴Selly̴Oak","Tesco Express, Selly Oak",NA
2012,"Sandwell","tescos̴burntree","tescos burntree",NA
2012,"Sandwell","the̴legends","the legends",NA
2012,"Sandwell","upper̴high̴street","upper high street",NA
2012,"Sandwell","vicarage̴road̴smethwick","vicarage road smethwick",NA
2012,"Sandwell","Victoria̴Park,̴Tipton","Victoria Park, Tipton",NA
2012,"Sandwell","Victoria̴Suite̴Wimdmill̴Lane","Victoria Suite Wimdmill Lane",NA
2012,"Sandwell","Walsall̴Road","Walsall Road",NA
2012,"Sandwell","Walter̴St̴West̴bromwich","Walter St West bromwich",NA
2012,"Sandwell","Walter̴Street̴West̴Bromwich","Walter Street West Bromwich",NA
2012,"Sandwell","Waterloo̴Road","Waterloo Road",NA
2012,"Sandwell","west̴brom̴high̴street","west brom high street",NA
2012,"Sandwell","West̴Brom̴High̴Street","West Brom High Street",NA
2012,"Sandwell","West̴Brom̴High̴Street","West Brom High Street",NA
2012,"Sandwell","West̴Bromwich̴Police̴station","West Bromwich Police station",NA
2012,"Sandwell","west̴bromwich̴police̴statiopn","west bromwich police statiopn",NA
2012,"Sandwell","WEST̴PARK̴WOLVERHAMPTON","WEST PARK WOLVERHAMPTON",NA
2012,"Sandwell","windmill̴lane","windmill lane",NA
2012,"Sandwell","Windmill̴Lane","Windmill Lane",NA
2012,"Sandwell","Windmill̴Lane","Windmill Lane",NA
2012,"Walsall","Abelwell̴St̴Walsall","Abelwell St Walsall",NA
2012,"Walsall","Abelwell̴Street̴Walsall","Abelwell Street Walsall",NA
2012,"Walsall","Ablewell̴Street","Ablewell Street",NA
2012,"Walsall","ABLEWELL̴STREET,̴WALSALL","ABLEWELL STREET, WALSALL",NA
2012,"Walsall","ABLEWELL̴STREET,̴WALSALL","ABLEWELL STREET, WALSALL",NA
2012,"Walsall","ablewell̴street,̴walsall","ablewell street, walsall",NA
2012,"Walsall","abu̴baka̴car̴park̴wednesbury̴road","abu baka car park wednesbury road",NA
2012,"Walsall","bar̴sport̴bridge̴st","bar sport bridge st",NA
2012,"Walsall","BARONS̴COURT̴HOTEL","BARONS COURT HOTEL",NA
2012,"Walsall","Beaton̴close,willenhall","Beaton close,willenhall",NA
2012,"Walsall","bentley̴lane","bentley lane",NA
2012,"Walsall","Bentley̴lane","Bentley lane",NA
2012,"Walsall","Bentley̴Lane","Bentley Lane",NA
2012,"Walsall","Bilston̴Street","Bilston Street",NA
2012,"Walsall","Bilston̴Street","Bilston Street",NA
2012,"Walsall","Bilston̴Street","Bilston Street",NA
2012,"Walsall","birmingham̴rd̴walsall","birmingham rd walsall",NA
2012,"Walsall","Blowwich̴road","Blowwich road",NA
2012,"Walsall","Bloxwich̴Lane̴North","Bloxwich Lane North",NA
2012,"Walsall","bloxwich̴road","bloxwich road",NA
2012,"Walsall","bloxwich̴road","bloxwich road",NA
2012,"Walsall","Bloxwich̴Road","Bloxwich Road",NA
2012,"Walsall","Blue̴Lane,̴Walsall","Blue Lane, Walsall",NA
2012,"Walsall","Bradford̴̴Place","Bradford  Place",NA
2012,"Walsall","Bradford̴Place","Bradford Place",NA
2012,"Walsall","Bradford̴Place","Bradford Place",NA
2012,"Walsall","Bradford̴place","Bradford place",NA
2012,"Walsall","Bradford̴Place̴Walsall","Bradford Place Walsall",NA
2012,"Walsall","bradford̴place̴walsall","bradford place walsall",NA
2012,"Walsall","Bradford̴Place̴Walsall","Bradford Place Walsall",NA
2012,"Walsall","Bradford̴Place,̴Walsall","Bradford Place, Walsall",NA
2012,"Walsall","Bradford̴Place,̴Walsall","Bradford Place, Walsall",NA
2012,"Walsall","Bradford̴Place,̴Walsall","Bradford Place, Walsall",NA
2012,"Walsall","Bradford̴Place,̴Walsall","Bradford Place, Walsall",NA
2012,"Walsall","Bradford̴Place,̴Walsall","Bradford Place, Walsall",NA
2012,"Walsall","Bradford̴Place,̴Walsall̴Town̴centre","Bradford Place, Walsall Town centre",NA
2012,"Walsall","Bradford̴Street","Bradford Street",NA
2012,"Walsall","Bradford̴Street","Bradford Street",NA
2012,"Walsall","Bradford̴Street̴Walsall","Bradford Street Walsall",NA
2012,"Walsall","Bradford̴Street,̴Walsall","Bradford Street, Walsall",NA
2012,"Walsall","Bradford̴Street,̴Walsall","Bradford Street, Walsall",NA
2012,"Walsall","Bradford̴street,Walsall","Bradford street,Walsall",NA
2012,"Walsall","Bridge̴St","Bridge St",NA
2012,"Walsall","Bridge̴St̴Walsall","Bridge St Walsall",NA
2012,"Walsall","bridge̴St̴Walsall","bridge St Walsall",NA
2012,"Walsall","Bridge̴St,̴Walsall","Bridge St, Walsall",NA
2012,"Walsall","Bridge̴St,̴Walsall","Bridge St, Walsall",NA
2012,"Walsall","Bridge̴street","Bridge street",NA
2012,"Walsall","Bridge̴Street","Bridge Street",NA
2012,"Walsall","Bridge̴Street","Bridge Street",NA
2012,"Walsall","Bridge̴Street","Bridge Street",NA
2012,"Walsall","Bridge̴Street","Bridge Street",NA
2012,"Walsall","Bridge̴Street","Bridge Street",NA
2012,"Walsall","Bridge̴Street","Bridge Street",NA
2012,"Walsall","Bridge̴street","Bridge street",NA
2012,"Walsall","Bridge̴Street","Bridge Street",NA
2012,"Walsall","Bridge̴Street","Bridge Street",NA
2012,"Walsall","Bridge̴street","Bridge street",NA
2012,"Walsall","Bridge̴Street̴Walsall","Bridge Street Walsall",NA
2012,"Walsall","bridge̴Street̴Walsall","bridge Street Walsall",NA
2012,"Walsall","Bridge̴Street̴Walsall","Bridge Street Walsall",NA
2012,"Walsall","bridge̴street̴walsall","bridge street walsall",NA
2012,"Walsall","bridge̴Street̴Walsall","bridge Street Walsall",NA
2012,"Walsall","Bridge̴street̴walsall","Bridge street walsall",NA
2012,"Walsall","BRIDGE̴STREET̴WALSALL̴TOWN̴CENTRE","BRIDGE STREET WALSALL TOWN CENTRE",NA
2012,"Walsall","Bridge̴Street,̴Walsall","Bridge Street, Walsall",NA
2012,"Walsall","Bridge̴Street,̴Walsall","Bridge Street, Walsall",NA
2012,"Walsall","bridge̴street,̴walsall","bridge street, walsall",NA
2012,"Walsall","bridge̴street,̴walsall","bridge street, walsall",NA
2012,"Walsall","Bridge̴Street,̴Walsall","Bridge Street, Walsall",NA
2012,"Walsall","Bridge̴Street,̴Walsall","Bridge Street, Walsall",NA
2012,"Walsall","Bridge̴Street,̴Walsall","Bridge Street, Walsall",NA
2012,"Walsall","bridge̴street,̴walsall","bridge street, walsall",NA
2012,"Walsall","Bridge̴Street,̴Walsall","Bridge Street, Walsall",NA
2012,"Walsall","Bridge̴Street,̴Walsall","Bridge Street, Walsall",NA
2012,"Walsall","Bridge̴Street,̴Walsall","Bridge Street, Walsall",NA
2012,"Walsall","Bridge̴Street,̴Walsall","Bridge Street, Walsall",NA
2012,"Walsall","Bridge̴Street,̴Walsall","Bridge Street, Walsall",NA
2012,"Walsall","Bridge̴Street,̴Walsall","Bridge Street, Walsall",NA
2012,"Walsall","Bridge̴Street,̴Walsall","Bridge Street, Walsall",NA
2012,"Walsall","Bridge̴Street,̴Walsall","Bridge Street, Walsall",NA
2012,"Walsall","Bridge̴Street,̴Walsall","Bridge Street, Walsall",NA
2012,"Walsall","Bridge̴Street,̴Walsall","Bridge Street, Walsall",NA
2012,"Walsall","Bridge̴Street,Walsall","Bridge Street,Walsall",NA
2012,"Walsall","Bridge̴Street,Walsall","Bridge Street,Walsall",NA
2012,"Walsall","Bridge̴street,Walsall","Bridge street,Walsall",NA
2012,"Walsall","BRIDGE̴STREET,WALSALL̴TOWN̴CENTRE","BRIDGE STREET,WALSALL TOWN CENTRE",NA
2012,"Walsall","Broad̴Meddows̴Road","Broad Meddows Road",NA
2012,"Walsall","Broadway̴North,̴Walsall","Broadway North, Walsall",NA
2012,"Walsall","Bus̴Station,̴St̴Paul's,̴Walsall","Bus Station, St Paul's, Walsall",NA
2012,"Walsall","Bus̴Station,̴St̴Pauls,̴Walsall.","Bus Station, St Pauls, Walsall.",NA
2012,"Walsall","Calderfields̴Golf̴Club","Calderfields Golf Club",NA
2012,"Walsall","Cambridge̴PH","Cambridge PH",NA
2012,"Walsall","Cambridge̴PH,̴Arundel̴St","Cambridge PH, Arundel St",NA
2012,"Walsall","Cannock̴Road","Cannock Road",NA
2012,"Walsall","cannock̴Road̴Willenhall","cannock Road Willenhall",NA
2012,"Walsall","Car̴park̴Shire̴Oak̴Public̴House,̴Chester̴Road,̴Brownhills","Car park Shire Oak Public House, Chester Road, Brownhills",NA
2012,"Walsall","Car̴Park,̴Shire̴Oak̴PH,̴Lichfield̴Rd","Car Park, Shire Oak PH, Lichfield Rd",NA
2012,"Walsall","Castle̴st","Castle st",NA
2012,"Walsall","Cemetary̴Rd,̴Willenhall","Cemetary Rd, Willenhall",NA
2012,"Walsall","Church̴Road,̴Pelsall","Church Road, Pelsall",NA
2012,"Walsall","Churchfield̴avenue̴tipton","Churchfield avenue tipton",NA
2012,"Walsall","Collinwood̴Drive","Collinwood Drive",NA
2012,"Walsall","colthom̴road,̴willenhall","colthom road, willenhall",NA
2012,"Walsall","CORAL̴Bookmakers,̴High̴Street,̴Smethwick","CORAL Bookmakers, High Street, Smethwick",NA
2012,"Walsall","CORAL̴Bookmakers,̴Smethwick̴High̴Street.","CORAL Bookmakers, Smethwick High Street.",NA
2012,"Walsall","CORAL̴Bookmakers,̴Smethwick̴High̴Street.","CORAL Bookmakers, Smethwick High Street.",NA
2012,"Walsall","CORAL̴Bookmakers,̴Smethwick̴High̴Street.","CORAL Bookmakers, Smethwick High Street.",NA
2012,"Walsall","CORAL̴Bookmakers,̴Smethwick̴High̴Street.","CORAL Bookmakers, Smethwick High Street.",NA
2012,"Walsall","CORAL̴Bookmakers,̴Smethwick̴High̴Street.","CORAL Bookmakers, Smethwick High Street.",NA
2012,"Walsall","CORAL̴Bookmakers,̴Smethwick̴High̴Street.","CORAL Bookmakers, Smethwick High Street.",NA
2012,"Walsall","Countess̴Street","Countess Street",NA
2012,"Walsall","County̴Hotel,̴Walsall","County Hotel, Walsall",NA
2012,"Walsall","Crown̴Wharf","Crown Wharf",NA
2012,"Walsall","Crown̴Wharf,̴Walsall","Crown Wharf, Walsall",NA
2012,"Walsall","Crown̴Wharf,̴Walsall","Crown Wharf, Walsall",NA
2012,"Walsall","Crown̴Wharf,̴Walsall","Crown Wharf, Walsall",NA
2012,"Walsall","Crown̴Wharf,̴Walsall","Crown Wharf, Walsall",NA
2012,"Walsall","Crown̴Wharf,̴Walsall","Crown Wharf, Walsall",NA
2012,"Walsall","Crown̴Wharf,̴Walsall","Crown Wharf, Walsall",NA
2012,"Walsall","Crown̴Wharf,̴Walsall","Crown Wharf, Walsall",NA
2012,"Walsall","Dalkeith̴st","Dalkeith st",NA
2012,"Walsall","Darwall̴Street,̴Walsall","Darwall Street, Walsall",NA
2012,"Walsall","Darwell̴St̴Walsall","Darwell St Walsall",NA
2012,"Walsall","Darwell̴street","Darwell street",NA
2012,"Walsall","Darwell̴Street","Darwell Street",NA
2012,"Walsall","Darwell̴Street","Darwell Street",NA
2012,"Walsall","Darwell̴Street","Darwell Street",NA
2012,"Walsall","Deans̴road","Deans road",NA
2012,"Walsall","Dorest̴Drive,̴Aldridge","Dorest Drive, Aldridge",NA
2012,"Walsall","Dudley̴port","Dudley port",NA
2012,"Walsall","Ernest̴Clark̴Close,̴Willenhall","Ernest Clark Close, Willenhall",NA
2012,"Walsall","Fisher̴st̴whall","Fisher st whall",NA
